id,gender,race
2098,m,black
2099,m,black
2100,m,black
2101,m,black
2102,m,black
2103,m,black
2104,m,black
2105,m,black
2106,m,white
2107,m,black
2108,m,white
2109,m,black
2110,m,black
2111,m,black
2112,m,black
2113,m,black
2114,m,white
2115,m,black
2116,m,white
2117,m,white
2118,m,black
2119,m,black
2120,m,black
2121,m,black
2122,m,white
2123,m,black
2124,m,white
2125,m,black
2126,m,white
2127,m,black
2128,m,black
2129,m,white
2130,m,black
2131,m,black
2132,f,hispanic
2133,m,white
2134,m,black
2135,f,black
2136,m,white
2137,m,black
2138,m,black
2139,m,black
2140,m,black
2141,m,white
2142,m,white
2143,m,black
2144,m,white
2145,m,black
2146,f,white
2147,m,black
2148,m,white
2149,m,black
2150,m,black
2151,m,white
2152,m,black
2153,m,black
2154,f,black
2155,m,white
2156,m,white
2157,f,white
2158,m,black
2159,m,black
2160,m,black
2161,m,white
2162,m,black
2163,m,black
2164,m,black
2165,m,black
2166,m,white
2167,m,black
2168,m,black
2169,m,white
2170,m,black
2171,m,black
2172,m,black
2173,f,white
2174,f,black
2175,m,black
2176,f,black
2177,m,black
2178,m,black
2179,m,black
2180,m,black
2181,m,hispanic
2182,m,black
2183,m,black
2184,m,black
2185,m,black
2186,m,white
2187,m,white
2188,m,black
2189,m,white
2190,m,black
2191,m,white
2192,m,black
2193,m,white
2194,f,black
2195,f,white
2196,m,white
2197,m,black
2198,m,black
2199,m,black
2200,f,hispanic
2201,m,white
2202,m,black
2203,f,black
2204,f,black
2205,m,black
2206,m,black
2207,m,white
2208,m,white
2209,m,black
2210,m,hispanic
2211,f,black
2212,m,hispanic
2213,m,black
2214,m,black
2215,m,white
2216,m,black
2217,m,black
2218,m,white
2219,m,black
2220,m,white
2221,m,black
2222,m,black
2223,f,black
2224,m,black
2225,m,black
2226,m,white
2227,m,black
2228,m,black
2229,m,white
2230,m,black
2231,m,black
2232,m,black
2233,m,black
2234,m,black
2235,m,black
2236,m,white
2237,m,white
2238,m,white
2239,m,black
2240,m,black
2241,m,white
2242,m,white
2243,m,white
2244,m,black
2245,m,black
2246,f,black
2247,m,black
2248,m,black
2249,m,black
2250,m,black
2251,m,white
2252,f,white
2253,m,black
2254,m,black
2255,m,black
2256,m,white
2257,f,white
2258,m,black
2259,m,black
2260,m,black
2261,m,black
2262,m,black
2263,m,black
2264,m,black
2265,m,hispanic
2266,m,black
2267,m,black
2268,m,white
2269,m,white
2270,m,white
2271,f,black
2272,f,white
2273,m,white
2274,m,white
2275,m,white
2276,m,black
2277,m,white
2278,f,black
2279,m,white
2280,m,black
2281,m,white
2282,m,black
2283,m,black
2284,m,white
2285,m,white
2286,m,white
2287,m,black
2288,m,white
2289,m,white
2290,m,black
2291,m,black
2292,m,white
2293,m,white
2294,m,black
2295,f,white
2296,m,black
2297,m,white
2298,m,black
2299,m,black
2300,m,black
2301,m,black
2302,m,black
2303,f,white
2304,m,white
2305,m,white
2306,m,white
2307,m,white
2308,m,white
2309,m,white
2310,m,black
2311,m,white
2312,m,white
2313,f,white
2314,m,black
2315,m,black
2316,m,hispanic
2317,m,black
2318,m,white
2319,m,black
2320,m,black
2321,m,white
2322,m,black
2323,m,black
2324,m,black
2325,m,white
2326,m,black
2327,m,white
2328,m,black
2329,m,black
2330,m,white
2331,m,white
2332,m,black
2333,m,black
2334,m,black
2335,m,hispanic
2336,m,white
2337,m,black
2338,m,black
2339,m,black
2340,f,white
2341,m,black
2342,m,black
2343,m,black
2344,f,black
2345,m,black
2346,m,white
2347,f,white
2348,m,black
2349,m,black
2350,m,black
2351,m,white
2352,m,black
2353,m,black
2354,m,white
2355,m,white
2356,m,black
2357,m,white
2358,m,white
2359,f,white
2360,m,black
2361,m,white
2362,m,black
2363,m,black
2364,m,black
2365,m,black
2366,m,black
2367,m,white
2368,m,white
2369,m,white
2370,m,black
2371,m,hispanic
2372,m,hispanic
2373,m,white
2374,m,black
2375,m,white
2376,m,white
2377,m,black
2378,m,black
2379,m,hispanic
2380,m,white
2381,m,black
2382,m,black
2383,m,white
2384,m,black
2385,m,black
2386,m,white
2387,m,white
2388,m,black
2389,f,white
2390,m,white
2391,m,black
2392,f,white
2393,m,white
2394,m,white
2395,m,black
2396,m,hispanic
2397,m,white
2398,m,white
2399,m,black
2400,m,white
2401,m,black
2402,m,black
2403,m,black
2404,m,black
2405,m,black
2406,m,black
2407,m,black
2408,m,black
2409,m,white
2410,m,white
2411,m,black
2412,m,hispanic
2413,m,hispanic
2414,f,white
2415,m,black
2416,m,white
2417,m,black
2418,m,black
2419,m,black
2420,m,black
2421,m,black
2422,m,black
2423,f,white
2424,f,white
2425,m,white
2426,m,black
2427,m,black
2428,m,black
2429,m,black
2430,m,white
2431,m,white
2432,m,black
2433,m,black
2434,m,white
2435,m,black
2436,m,black
2437,m,black
2438,m,white
2439,m,black
2440,m,white
2441,m,black
2442,m,white
2443,f,black
2444,m,black
2445,m,white
2446,f,white
2447,m,black
2448,m,white
2449,m,black
2450,m,white
2451,m,white
2452,m,black
2453,m,black
2454,m,black
2455,f,white
2456,m,white
2457,m,white
2458,m,black
2459,m,black
2460,f,white
2461,m,black
2462,m,black
2463,m,black
2464,m,white
2465,f,white
2466,m,black
2467,m,white
2468,m,black
2469,m,black
2470,m,black
2471,m,black
2472,m,black
2473,m,black
2474,m,white
2475,f,black
2476,m,white
2477,m,black
2478,m,black
2479,m,black
2480,m,black
2481,m,black
2482,m,black
2483,m,black
2484,m,black
2485,m,white
2486,m,white
2487,m,black
2488,m,black
2489,f,white
2490,m,black
2491,m,black
2492,m,black
2493,m,black
2494,m,black
2495,m,black
2496,f,black
2497,m,black
2498,m,black
2499,m,black
2500,m,hispanic
2501,m,black
2502,m,black
2503,m,black
2504,m,white
2505,m,black
2506,m,white
2507,m,black
2508,m,black
2509,f,hispanic
2510,m,black
2511,m,black
2512,m,black
2513,m,white
2514,m,black
2515,m,black
2516,m,black
2517,m,white
2518,m,black
2519,m,black
2520,m,black
2521,m,black
2522,f,white
2523,f,white
2524,m,black
2525,m,black
2526,m,black
2527,m,white
2528,m,black
2529,m,white
2530,m,black
2531,m,white
2532,m,black
2533,m,black
2534,m,white
2535,m,white
2536,m,black
2537,m,black
2538,m,white
2539,m,white
2540,m,white
2541,m,black
2542,m,black
2543,f,white
2544,f,white
2545,m,hispanic
2546,m,white
2547,m,black
2548,m,black
2549,m,white
2550,m,white
2551,m,white
2552,f,black
2553,f,white
2554,m,white
2555,m,black
2556,m,white
2557,m,white
2558,m,black
2559,f,white
2560,m,black
2561,m,black
2562,f,black
2563,m,black
2564,m,black
2565,m,black
2566,m,hispanic
2567,m,black
2568,m,black
2569,m,hispanic
2570,m,white
2571,m,black
2572,m,black
2573,f,white
2574,m,black
2575,m,black
2576,m,white
2577,m,white
2578,m,hispanic
2579,m,white
2580,m,black
2581,m,white
2582,m,hispanic
2583,m,hispanic
2584,m,black
2585,m,black
2586,m,white
2587,m,white
2588,m,black
2589,f,black
2590,f,black
2591,m,black
2592,m,black
2593,m,black
2594,f,black
2595,m,black
2596,m,black
2597,f,white
2598,m,black
2599,m,black
2600,m,black
2601,m,black
2602,m,black
2603,m,white
2604,f,white
2605,m,black
2606,m,white
2607,m,white
2608,m,hispanic
2609,m,black
2610,m,black
2611,f,black
2612,m,black
2613,m,black
2614,f,white
2615,m,black
2616,m,black
2617,m,black
2618,m,black
2619,f,white
2620,m,black
2621,m,black
2622,m,black
2623,m,black
2624,m,black
2625,f,black
2626,m,black
2627,m,white
2628,m,black
2629,m,white
2630,m,black
2631,m,white
2632,m,black
2633,m,black
2634,m,black
2635,m,white
2636,m,white
2637,m,black
2638,m,black
2639,m,black
2640,m,black
2641,m,black
2642,m,white
2643,f,white
2644,m,white
2645,m,white
2646,m,black
2647,m,black
2648,m,black
2649,m,black
2650,m,black
2651,m,black
2652,m,black
2653,m,white
2654,m,black
2655,m,black
2656,m,white
2657,m,black
2658,m,black
2659,m,black
2660,m,black
2661,m,white
2662,m,black
2663,m,white
2664,f,white
2665,m,hispanic
2666,m,hispanic
2667,m,black
2668,m,white
2669,m,white
2670,m,black
2671,m,black
2672,f,white
2673,f,black
2674,m,white
2675,m,white
2676,m,black
2677,f,white
2678,f,white
2679,f,black
2680,m,white
2681,m,black
2682,f,white
2683,f,white
2684,m,white
2685,m,black
2686,m,black
2687,m,white
2688,m,black
2689,m,white
2690,m,black
2691,m,hispanic
2692,m,black
2693,m,white
2694,m,white
2695,m,black
2696,m,black
2697,m,white
2698,m,white
2699,m,white
2700,f,white
2701,m,black
2702,m,black
2703,m,hispanic
2704,m,black
2705,f,white
2706,m,black
2707,m,black
2708,f,white
2709,m,black
2710,m,black
2711,f,white
2712,m,white
2713,m,black
2714,f,black
2715,m,black
2716,m,white
2717,m,black
2718,m,black
2719,m,black
2720,m,white
2721,m,black
2722,m,black
2723,f,white
2724,f,white
2725,m,black
2726,f,white
2727,m,white
2728,m,black
2729,m,white
2730,m,black
2731,m,black
2732,m,black
2733,m,black
2734,f,white
2735,f,white
2736,m,black
2737,m,white
2738,m,black
2739,m,black
2740,m,hispanic
2741,m,black
2742,m,hispanic
2743,m,black
2744,m,black
2745,f,black
2746,m,black
2747,f,black
2748,m,black
2749,m,black
2750,m,black
2751,f,white
2752,m,white
2753,f,white
2754,m,white
2755,m,white
2756,m,white
2757,f,white
2758,m,black
2759,m,black
2760,f,white
2761,m,black
2762,m,black
2763,m,white
2764,f,black
2765,m,white
2766,m,black
2767,m,black
2768,m,black
2769,m,black
2770,m,white
2771,m,hispanic
2772,m,black
2773,m,white
2774,m,white
2775,m,black
2776,m,black
2777,m,black
2778,m,black
2779,m,black
2780,m,black
2781,m,black
2782,m,hispanic
2783,m,black
2784,m,white
2785,f,white
2786,m,black
2787,m,white
2788,m,black
2789,m,white
2790,m,black
2791,m,black
2792,f,white
2793,m,black
2794,m,white
2795,m,white
2796,m,black
2797,m,white
2798,m,black
2799,m,black
2800,m,white
2801,m,black
2802,f,white
2803,m,white
2804,m,white
2805,m,white
2806,m,black
2807,m,white
2808,m,black
2809,m,white
2810,m,black
2811,m,white
2812,m,white
2813,f,black
2814,m,white
2815,m,black
2816,m,hispanic
2817,f,white
2818,m,black
2819,m,black
2820,m,black
2821,f,black
2822,m,white
2823,m,white
2824,m,black
2825,m,black
2826,m,black
2827,m,black
2828,m,black
2829,m,black
2830,m,black
2831,m,black
2832,f,black
2833,m,black
2834,m,black
2835,m,black
2836,m,black
2837,m,black
2838,m,white
2839,m,black
2840,f,white
2841,m,hispanic
2842,m,black
2843,m,black
2844,m,black
2845,f,white
2846,m,black
2847,m,black
2848,m,black
2849,m,white
2850,m,black
2851,m,black
2852,m,hispanic
2853,f,white
2854,m,black
2855,m,white
2856,m,black
2857,f,black
2858,m,black
2859,m,black
2860,m,black
2861,m,white
2862,m,white
2863,m,white
2864,m,white
2865,m,white
2866,m,black
2867,m,white
2868,m,white
2869,f,white
2870,m,black
2871,m,black
2872,f,white
2873,m,hispanic
2874,m,black
2875,m,black
2876,m,white
2877,m,white
2878,m,white
2879,m,black
2880,m,white
2881,m,black
2882,f,black
2883,m,white
2884,m,black
2885,f,white
2886,f,white
2887,m,black
2888,m,black
2889,m,black
2890,m,black
2891,m,white
2892,m,hispanic
2893,m,black
2894,f,white
2895,f,black
2896,m,white
2897,m,hispanic
2898,m,black
2899,m,white
2900,m,white
2901,m,black
2902,m,white
2903,m,black
2904,m,white
2905,m,white
2906,m,hispanic
2907,m,white
2908,m,white
2909,f,white
2910,m,black
2911,m,white
2912,m,white
2913,m,black
2914,m,white
2915,m,white
2916,f,white
2917,f,black
2918,m,white
2919,m,black
2920,m,black
2921,m,black
2922,m,black
2923,m,white
2924,m,black
2925,m,white
2926,m,black
2927,m,black
2928,m,hispanic
2929,m,hispanic
2930,m,black
2931,m,white
2932,m,white
2933,f,black
2934,m,white
2935,m,black
2936,m,black
2937,m,black
2938,m,white
2939,m,black
2940,m,black
2941,f,white
2942,m,black
2943,m,black
2944,m,white
2945,f,white
2946,m,white
2947,m,black
2948,m,black
2949,m,white
2950,m,black
2951,m,white
2952,m,white
2953,m,white
2954,m,white
2955,f,black
2956,m,black
2957,m,black
2958,m,white
2959,m,white
2960,m,black
2961,m,black
2962,m,black
2963,m,white
2964,f,white
2965,m,hispanic
2966,m,white
2967,m,hispanic
2968,m,white
2969,m,white
2970,m,white
2971,m,white
2972,m,black
2973,m,white
2974,m,black
2975,m,black
2976,m,white
2977,m,black
2978,m,black
2979,m,black
2980,m,white
2981,m,white
2982,m,white
2983,m,white
2984,f,white
2985,f,white
2986,m,black
2987,m,black
2988,m,white
2989,m,white
2990,m,white
2991,m,black
2992,m,black
2993,f,white
2994,m,black
2995,f,white
2996,m,black
2997,m,white
2998,m,black
2999,m,black
3000,m,black
3001,m,black
3002,m,white
3003,m,white
3004,m,white
3005,m,black
3006,m,hispanic
3007,m,hispanic
3008,f,black
3009,m,black
3010,m,white
3011,m,black
3012,m,white
3013,m,black
3014,f,white
3015,m,black
3016,m,black
3017,m,black
3018,f,black
3019,m,black
3020,m,white
3021,m,black
3022,m,white
3023,m,black
3024,m,black
3025,m,white
3026,m,white
3027,m,hispanic
3028,f,black
3029,m,hispanic
3030,m,white
3031,m,black
3032,m,hispanic
3033,m,black
3034,m,black
3035,m,white
3036,m,black
3037,m,white
3038,m,black
3039,f,black
3040,m,black
3041,m,white
3042,m,white
3043,m,hispanic
3044,m,black
3045,m,hispanic
3046,m,black
3047,m,black
3048,m,black
3049,m,black
3050,m,black
3051,m,black
3052,m,white
3053,m,black
3054,m,black
3055,m,black
3056,m,black
3057,m,black
3058,m,black
3059,m,hispanic
3060,m,white
3061,m,black
3062,f,white
3063,f,white
3064,f,black
3065,m,white
3066,m,black
3067,m,white
3068,m,white
3069,m,black
3070,m,hispanic
3071,m,black
3072,m,black
3073,m,black
3074,m,white
3075,m,black
3076,m,black
3077,m,black
3078,m,hispanic
3079,m,black
3080,m,white
3081,m,black
3082,f,white
3083,m,black
3084,m,black
3085,m,white
3086,m,white
3087,m,black
3088,m,black
3089,m,black
3090,m,white
3091,f,white
3092,f,black
3093,f,white
3094,m,white
3095,m,white
3096,m,black
3097,m,black
3098,m,white
3099,m,black
3100,m,black
3101,m,black
3102,f,hispanic
3103,m,black
3104,m,white
3105,f,black
3106,m,black
3107,m,black
3108,m,black
3109,m,white
3110,m,black
3111,m,black
3112,m,black
3113,m,white
3114,m,white
3115,m,black
3116,m,black
3117,m,white
3118,f,white
3119,m,black
3120,m,black
3121,m,black
3122,m,black
3123,m,white
3124,m,black
3125,m,black
3126,m,black
3127,m,black
3128,m,white
3129,m,white
3130,m,black
3131,m,hispanic
3132,m,black
3133,f,white
3134,m,white
3135,f,white
3136,m,hispanic
3137,m,white
3138,m,black
3139,f,white
3140,f,black
3141,m,white
3142,f,white
3143,f,white
3144,m,black
3145,f,black
3146,m,black
3147,f,hispanic
3148,m,black
3149,m,black
3150,f,black
3151,m,white
3152,m,black
3153,m,white
3154,m,black
3155,m,black
3156,m,black
3157,m,black
3158,m,black
3159,m,white
3160,m,white
3161,m,black
3162,m,white
3163,m,black
3164,m,white
3165,m,white
3166,m,black
3167,m,black
3168,m,black
3169,f,black
3170,m,white
3171,m,black
3172,m,white
3173,m,black
3174,m,white
3175,f,black
3176,m,black
3177,m,white
3178,m,black
3179,m,black
3180,m,black
3181,m,black
3182,m,white
3183,f,white
3184,m,black
3185,m,black
3186,m,black
3187,m,black
3188,m,black
3189,m,white
3190,m,white
3191,m,black
3192,m,hispanic
3193,m,white
3194,m,black
3195,m,black
3196,m,white
3197,m,hispanic
3198,f,white
3199,m,black
3200,m,hispanic
3201,m,black
3202,m,black
3203,m,black
3204,m,hispanic
3205,m,white
3206,f,black
3207,m,black
3208,m,black
3209,m,white
3210,m,black
3211,m,black
3212,f,white
3213,m,white
3214,m,black
3215,m,black
3216,m,white
3217,m,black
3218,m,white
3219,m,white
3220,m,black
3221,m,black
3222,m,black
3223,m,black
3224,m,white
3225,m,black
3226,m,white
3227,m,black
3228,m,black
3229,m,black
3230,m,black
3231,m,black
3232,m,black
3233,f,black
3234,m,black
3235,m,white
3236,f,black
3237,m,white
3238,m,white
3239,m,black
3240,f,white
3241,m,black
3242,m,black
3243,m,black
3244,m,white
3245,m,black
3246,m,black
3247,m,hispanic
3248,m,black
3249,m,black
3250,m,black
3251,f,black
3252,m,white
3253,m,black
3254,m,black
3255,f,white
3256,f,black
3257,m,white
3258,m,black
3259,m,white
3260,m,black
3261,m,black
3262,m,white
3263,m,black
3264,f,black
3265,m,black
3266,m,white
3267,m,black
3268,m,white
3269,f,white
3270,m,black
3271,m,black
3272,m,black
3273,m,black
3274,m,black
3275,m,white
3276,m,white
3277,m,black
3278,m,white
3279,m,black
3280,m,white
3281,f,white
3282,m,white
3283,m,black
3284,m,white
3285,m,white
3286,m,black
3287,m,black
3288,m,white
3289,f,white
3290,m,black
3291,f,black
3292,m,black
3293,m,black
3294,m,black
3295,m,white
3296,m,black
3297,m,black
3298,m,black
3299,m,black
3300,m,black
3301,m,black
3302,m,white
3303,m,black
3304,m,white
3305,m,black
3306,m,black
3307,m,black
3308,m,black
3309,m,hispanic
3310,f,white
3311,m,white
3312,m,black
3313,m,black
3314,m,white
3315,f,white
3316,m,black
3317,m,black
3318,m,black
3319,m,black
3320,m,black
3321,m,black
3322,m,white
3323,m,white
3324,f,white
3325,f,black
3326,f,white
3327,m,white
3328,m,white
3329,m,black
3330,f,black
3331,m,black
3332,m,black
3333,m,white
3334,m,white
3335,m,white
3336,m,white
3337,m,black
3338,m,black
3339,m,black
3340,m,white
3341,m,black
3342,f,black
3343,m,black
3344,m,black
3345,m,black
3346,m,white
3347,m,hispanic
3348,m,hispanic
3349,m,black
3350,m,black
3351,m,black
3352,m,black
3353,m,white
3354,m,white
3355,m,black
3356,f,white
3357,m,white
3358,m,black
3359,m,black
3360,m,black
3361,f,black
3362,m,black
3363,m,white
3364,m,black
3365,m,white
3366,m,black
3367,m,white
3368,f,black
3369,m,black
3370,m,white
3371,m,black
3372,m,white
3373,m,white
3374,m,black
3375,m,black
3376,m,black
3377,m,black
3378,m,black
3379,m,white
3380,m,black
3381,m,black
3382,m,black
3383,f,black
3384,m,white
3385,m,white
3386,m,black
3387,m,white
3388,m,white
3389,m,black
3390,m,black
3391,m,white
3392,m,black
3393,m,black
3394,m,black
3395,m,black
3396,m,black
3397,m,white
3398,m,black
3399,m,white
3400,m,black
3401,m,hispanic
3402,m,white
3403,m,white
3404,m,black
3405,m,white
3406,m,white
3407,m,black
3408,m,black
3409,m,white
3410,m,white
3411,f,white
3412,m,white
3413,m,white
3414,m,black
3415,m,black
3416,m,black
3417,m,white
3418,m,black
3419,m,black
3420,m,black
3421,m,black
3422,m,white
3423,m,hispanic
3424,m,black
3425,m,white
3426,m,white
3427,m,white
3428,f,black
3429,m,black
3430,f,white
3431,f,black
3432,m,white
3433,f,hispanic
3434,m,white
3435,m,black
3436,m,white
3437,f,black
3438,m,black
3439,m,white
3440,m,white
3441,m,hispanic
3442,m,black
3443,m,white
3444,m,black
3445,m,black
3446,m,black
3447,m,black
3448,m,white
3449,m,hispanic
3450,m,black
3451,m,black
3452,m,white
3453,m,black
3454,m,white
3455,m,white
3456,m,white
3457,f,white
3458,m,white
3459,m,black
3460,m,hispanic
3461,m,black
3462,m,white
3463,m,black
3464,m,black
3465,m,black
3466,m,white
3467,m,white
3468,f,black
3469,m,white
3470,f,white
3471,f,white
3472,m,black
3473,m,black
3474,m,black
3475,m,black
3476,m,black
3477,m,black
3478,f,white
3479,m,black
3480,m,black
3481,m,white
3482,m,hispanic
3483,m,black
3484,m,white
3485,m,white
3486,m,hispanic
3487,m,black
3488,m,white
3489,m,black
3490,f,black
3491,m,black
3492,m,hispanic
3493,m,black
3494,m,black
3495,m,black
3496,m,black
3497,m,white
3498,m,white
3499,m,white
3500,m,black
3501,m,black
3502,m,white
3503,m,white
3504,m,black
3505,m,black
3506,m,black
3507,m,black
3508,m,black
3509,m,black
3510,m,black
3511,m,white
3512,m,black
3513,m,white
3514,m,black
3515,m,white
3516,m,black
3517,m,white
3518,m,black
3519,m,black
3520,m,black
3521,m,hispanic
3522,m,white
3523,m,white
3524,m,black
3525,m,white
3526,m,black
3527,m,black
3528,m,black
3529,m,white
3530,m,black
3531,m,white
3532,f,white
3533,m,white
3534,m,black
3535,m,black
3536,m,white
3537,m,black
3538,m,white
3539,f,white
3540,m,white
3541,m,black
3542,m,black
3543,m,black
3544,m,black
3545,m,black
3546,f,black
3547,f,white
3548,m,black
3549,m,black
3550,m,white
3551,m,hispanic
3552,m,white
3553,m,black
3554,m,black
3555,m,white
3556,m,white
3557,m,black
3558,m,black
3559,m,white
3560,m,white
3561,m,black
3562,m,white
3563,f,black
3564,m,black
3565,m,black
3566,m,white
3567,m,white
3568,m,white
3569,m,white
3570,m,black
3571,m,black
3572,f,white
3573,m,black
3574,f,white
3575,m,black
3576,m,white
3577,m,white
3578,m,black
3579,m,white
3580,m,white
3581,m,black
3582,f,black
3583,m,white
3584,m,white
3585,m,black
3586,m,black
3587,m,black
3588,m,white
3589,m,black
3590,m,black
3591,m,black
3592,m,black
3593,f,white
3594,m,black
3595,m,black
3596,m,black
3597,m,white
3598,m,black
3599,m,white
3600,m,white
3601,m,black
3602,m,black
3603,f,white
3604,m,white
3605,m,white
3606,m,black
3607,m,hispanic
3608,m,white
3609,m,black
3610,m,white
3611,m,black
3612,m,black
3613,m,black
3614,m,black
3615,m,black
3616,m,white
3617,m,white
3618,m,black
3619,m,white
3620,f,white
3621,m,black
3622,m,black
3623,m,black
3624,m,black
3625,m,white
3626,m,black
3627,m,white
3628,m,white
3629,m,white
3630,m,black
3631,m,black
3632,m,black
3633,m,white
3634,m,black
3635,m,black
3636,m,black
3637,m,black
3638,m,white
3639,m,black
3640,m,black
3641,m,white
3642,m,white
3643,m,black
3644,m,white
3645,m,white
3646,m,black
3647,m,black
3648,m,white
3649,m,white
3650,m,white
3651,m,hispanic
3652,f,white
3653,m,white
3654,m,black
3655,m,hispanic
3656,f,black
3657,f,white
3658,m,black
3659,m,white
3660,m,black
3661,f,black
3662,m,black
3663,m,black
3664,f,white
3665,f,hispanic
3666,m,black
3667,m,black
3668,m,white
3669,m,black
3670,m,black
3671,m,black
3672,m,black
3673,m,black
3674,m,white
3675,m,white
3676,m,white
3677,m,black
3678,m,black
3679,m,black
3680,m,black
3681,m,white
3682,m,black
3683,m,black
3684,m,black
3685,m,white
3686,f,white
3687,m,black
3688,m,hispanic
3689,m,black
3690,f,hispanic
3691,m,black
3692,f,black
3693,m,black
3694,m,black
3695,m,black
3696,m,black
3697,m,black
3698,m,black
3699,m,white
3700,m,black
3701,m,white
3702,f,black
3703,m,black
3704,m,white
3705,m,white
3706,m,black
3707,m,black
3708,m,black
3709,m,black
3710,m,black
3711,m,black
3712,m,white
3713,m,black
3714,m,black
3715,m,black
3716,m,white
3717,m,black
3718,m,black
3719,m,black
3720,m,black
3721,m,black
3722,m,black
3723,m,white
3724,f,black
3725,m,black
3726,m,black
3727,m,white
3728,m,black
3729,m,black
3730,m,black
3731,m,white
3732,m,black
3733,m,black
3734,m,black
3735,m,white
3736,m,white
3737,m,black
3738,m,black
3739,m,black
3740,m,black
3741,m,white
3742,m,white
3743,m,white
3744,m,black
3745,m,white
3746,m,white
3747,m,black
3748,m,black
3749,m,black
3750,m,black
3751,m,black
3752,m,white
3753,f,white
3754,f,white
3755,m,black
3756,m,white
3757,m,white
3758,m,white
3759,m,white
3760,m,black
3761,m,black
3762,m,black
3763,f,white
3764,m,black
3765,f,white
3766,f,black
3767,m,white
3768,m,white
3769,m,white
3770,m,white
3771,m,black
3772,m,white
3773,m,black
3774,m,black
3775,m,white
3776,m,black
3777,m,black
3778,m,white
3779,m,white
3780,m,white
3781,f,black
3782,m,black
3783,m,black
3784,m,black
3785,m,black
3786,f,hispanic
3787,m,black
3788,m,white
3789,m,white
3790,m,white
3791,m,white
3792,m,white
3793,m,black
3794,m,black
3795,m,white
3796,m,black
3797,m,black
3798,m,black
3799,m,black
3800,m,black
3801,m,black
3802,m,white
3803,m,white
3804,m,black
3805,m,white
3806,m,black
3807,f,black
3808,m,black
3809,m,white
3810,m,black
3811,m,white
3812,m,black
3813,m,black
3814,m,black
3815,m,black
3816,m,white
3817,f,white
3818,m,black
3819,m,hispanic
3820,m,black
3821,f,white
3822,m,black
3823,m,black
3824,m,black
3825,m,white
3826,m,white
3827,f,white
3828,m,black
3829,m,white
3830,f,white
3831,m,black
3832,f,white
3833,m,white
3834,f,black
3835,m,white
3836,m,white
3837,f,white
3838,m,black
3839,m,black
3840,m,white
3841,m,black
3842,f,white
3843,m,black
3844,m,black
3845,m,black
3846,m,white
3847,m,black
3848,m,black
3849,f,white
3850,m,black
3851,m,white
3852,m,black
3853,m,black
3854,f,black
3855,m,white
3856,m,black
3857,m,hispanic
3858,m,white
3859,m,black
3860,m,black
3861,m,white
3862,m,black
3863,m,white
3864,m,black
3865,m,black
3866,m,black
3867,m,black
3868,m,black
3869,m,black
3870,m,hispanic
3871,m,white
3872,f,white
3873,m,black
3874,m,white
3875,m,white
3876,m,white
3877,m,black
3878,m,black
3879,f,black
3880,m,black
3881,m,white
3882,m,black
3883,m,black
3884,m,black
3885,m,white
3886,m,white
3887,m,black
3888,m,black
3889,m,white
3890,m,black
3891,m,black
3892,m,black
3893,m,black
3894,m,black
3895,m,black
3896,m,black
3897,f,black
3898,m,hispanic
3899,m,black
3900,m,black
3901,m,black
3902,m,white
3903,m,black
3904,m,black
3905,m,hispanic
3906,m,white
3907,f,black
3908,m,black
3909,m,black
3910,m,black
3911,m,black
3912,m,black
3913,m,black
3914,m,black
3915,m,hispanic
3916,m,black
3917,f,black
3918,m,black
3919,m,black
3920,m,white
3921,m,white
3922,m,white
3923,m,white
3924,m,white
3925,m,white
3926,m,black
3927,m,black
3928,m,white
3929,f,black
3930,m,black
3931,m,black
3932,m,white
3933,m,black
3934,f,white
3935,m,black
3936,f,black
3937,m,black
3938,m,black
3939,m,black
3940,m,black
3941,f,black
3942,m,black
3943,m,white
3944,m,black
3945,m,black
3946,m,black
3947,f,white
3948,m,white
3949,m,black
3950,m,black
3951,m,white
3952,m,black
3953,m,black
3954,m,black
3955,m,black
3956,m,black
3957,m,black
3958,m,black
3959,m,black
3960,m,black
3961,m,black
3962,m,white
3963,m,black
3964,m,white
3965,m,black
3966,m,white
3967,m,white
3968,m,white
3969,m,black
3970,m,black
3971,m,black
3972,m,black
3973,m,black
3974,m,white
3975,m,white
3976,m,black
3977,m,black
3978,m,black
3979,m,black
3980,m,black
3981,m,white
3982,m,black
3983,m,white
3984,m,white
3985,m,white
3986,m,black
3987,m,black
3988,m,black
3989,f,white
3990,m,black
3991,m,black
3992,m,black
3993,m,black
3994,m,black
3995,m,black
3996,m,black
3997,m,white
3998,m,white
3999,m,white
4000,m,black
4001,m,black
4002,m,hispanic
4003,m,black
4004,m,black
4005,m,white
4006,m,black
4007,m,hispanic
4008,f,black
4009,m,black
4010,m,black
4011,f,black
4012,m,white
4013,m,white
4014,f,black
4015,f,white
4016,m,white
4017,m,black
4018,m,black
4019,m,white
4020,m,black
4021,m,black
4022,m,black
4023,m,black
4024,m,white
4025,m,white
4026,m,black
4027,m,white
4028,m,black
4029,m,black
4030,m,black
4031,m,white
4032,m,black
4033,f,black
4034,m,black
4035,m,hispanic
4036,m,white
4037,m,white
4038,m,black
4039,m,black
4040,m,black
4041,m,black
4042,m,black
4043,m,hispanic
4044,m,black
4045,m,white
4046,m,white
4047,m,black
4048,f,black
4049,m,white
4050,m,black
4051,f,black
4052,m,black
4053,m,white
4054,m,black
4055,f,white
4056,m,black
